Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 14.28s.

Searching...
No. determinate bases (f): 46936360
No. degenerate bases (F): 2704807
No. determinate segments (d): 1034048
No. degenerate segments (D): 1100129
No. strings processed shorter than pattern (N'): 2501549
Multi-EDSM total processing time: 4689.57s.

7128 matches found!

Position,PatternId
------------------
9418358,139604
9455235,78047
9582370,146028
9588060,88716
9593464,147980
9593464,75173
9593465,2412
9593467,154297
9648063,8306
9648064,38535
9648064,115609
9648064,122757
9648070,48131
9648071,8938
9648071,97968
9648072,41716
9648072,112006
9648269,132572
9648359,89191
9648360,59289
9655193,131804
9735153,145252
9735154,86566
9825629,123073
9826196,70175
9826201,40524
9826203,125021
9826203,158884
9826204,74237
9826204,146893
9826205,161500
9826235,120989
9826500,82447
9826500,112454
9826501,24563
9826502,128080
9826575,119182
9826582,24565
9826729,89491
9827077,98707
9827078,115388
9827079,52327
9827136,144961
9827436,83605
9827438,51553
9827821,81862
9827824,67972
9827885,60045
9832487,1573
9832487,95706
9832488,101333
9833374,101684
9833375,128247
9835111,26003
9879204,19441
9879206,122370
9886773,25547
9907315,88009
9907320,121212
9912394,115375
9912526,80964
9912529,86329
9912530,36338
9920925,11164
9920926,64245
9921623,25327
9922419,4425
9922522,119539
9926809,93890
9927162,47439
9927164,118924
10140022,146976
10383204,9483
10410476,72147
10415767,44174
10415771,142330
10437534,78846
10459073,129540
10491169,76918
10491172,58495
10513239,77401
10513240,16002
10513240,100320
10513240,100321
10513241,121139
10513242,64860
10517893,150910
10517897,14606
10517900,59142
10518575,16459
10539072,120745
10588589,146491
10588592,16540
10591864,114389
10597187,48153
10597193,130240
10597286,123008
10597287,69111
10597405,22523
10598574,65819
10598794,96457
10601036,131926
10601666,144064
10601667,82085
10602263,52203
10603133,148478
10626647,89679
10631196,45635
10632478,88432
10638320,105487
10638322,119430
10638323,140170
10748125,105750
10748126,87431
10748127,90468
10748127,123967
10748128,71710
10748128,71711
10748131,99486
10748133,58317
10748135,141821
10752651,107413
10759337,144146
10777945,92192
10777947,153664
10779900,143363
10782905,94236
10782906,91944
10782908,23571
10782909,44874
10783028,111443
10783029,44340
10788540,133833
10806325,23480
10806325,23479
10806326,44742
10807442,1158
10812038,2679
10815399,51760
10815400,107068
10816675,26443
10824233,88084
10825035,157388
10825834,95189
10828293,82033
10828776,23296
10828777,44485
10832141,40074
10835195,67106
10844730,45594
10868351,138626
10873515,36974
10873516,65886
10874262,87419
10874264,71663
10881842,126985
10882185,18227
10884860,133099
10885003,132362
10885007,36524
10885007,36530
10889663,105432
10889665,120091
10910355,89772
10911464,2910
10917778,25962
10930195,132142
10937508,77492
10937509,8160
10947744,15877
10947748,70133
10956814,66574
10965295,121815
10965301,153894
10973716,37677
10973717,67026
10973719,6739
10973720,32151
10983351,61160
10991465,60572
10999341,143753
10999876,73015
11036791,148268
11089960,424
11089960,13568
11089966,42093
11098084,73624
11098936,41564
11107122,161130
11122969,73518
11136716,9787
11161419,97537
11161421,35887
14348926,123079
14360112,56129
14365031,122992
14365032,69077
14399843,18897
14409964,18911
14409967,97304
14409968,20922
14409968,43578
14413433,91662
14413434,80391
14424214,24830
14431056,9164
14431147,43883
14441507,20811
14477213,158925
14496438,9579
14500949,8669
14500949,16125
14500951,71919
14500952,89244
14500953,135193
14500955,133885
14506461,65852
14508539,51070
14526542,76715
14567727,99703
14572867,121911
14605038,48488
14611374,110710
14612859,2583
14612860,15346
14641731,79757
14641732,14446
14651490,96473
14656330,93963
14664861,74133
14664863,92378
14667243,150257
14670146,89086
14670147,134308
14673834,158585
14673841,144543
14732189,5477
14743665,78305
14745072,81310
14753301,87413
14772751,57396
14791598,79210
14791603,136657
14793541,66439
14793774,5311
14793775,26652
14793776,130403
14793776,49372
14796640,160965
14796641,158023
14796644,140618
14849706,135926
14886815,18317
14886819,20876
14886819,20877
14886819,20924
14886819,53021
14886819,109935
14886820,81547
14886820,115385
14886821,52320
14886821,56204
14886821,135506
14896268,49288
14910011,123066
14917077,157984
14918470,1645
14921434,44163
14957003,119725
15016015,148686
15016016,98352
15016017,26242
15135745,97080
15135849,142510
15153256,7289
15200175,104340
15200176,151394
15200177,13443
15200177,105880
15200177,105888
15200178,88108
15200179,42818
15200181,25278
15201241,54168
15215156,131494
15225999,914
15228086,108608
15228087,20496
15231193,138293
15238064,51821
15247431,75468
15248916,49915
15249128,109160
15250002,147547
15250008,112672
15254071,51263
15261125,6203
15261126,30286
15261127,55263
15269369,132281
15269512,318
15269726,96533
15269727,106707
15270086,96934
15270090,134032
15280488,158874
15307029,13638
15309683,69075
15309764,108615
15320706,158253
15321741,101919
15338633,103599
15352370,108910
15352538,145537
15352539,156788
15352608,134372
15352880,104080
15353217,60018
15362199,62358
15383693,56347
15387106,143963
15435013,60473
15435014,125664
15435015,151184
15435016,14531
15435420,125658
15435425,31222
15436033,39212
15436787,45713
15436787,128536
15436787,45716
15436787,46736
15436787,128796
15436790,53564
15436790,128887
15436790,129035
15437079,95579
15442593,1749
15445146,115248
15447170,45137
15448008,156204
15448009,122727
15449179,84880
15451808,85493
15451810,138491
15452557,116444
15452594,97523
15456338,126166
15456338,126165
15456343,61547
15456720,118855
15488019,46240
15490546,129823
15493507,33996
15494746,1453
15498011,85057
15507642,13837
15527162,120007
15539398,38079
15551637,107691
15559571,124170
15588806,160195
15589285,81599
15589286,110001
15609999,57872
15610000,120533
15611217,145647
15620190,108345
15620191,17282
15620191,107254
15623268,20673
15637987,79530
15637989,104732
15653459,155675
15656282,58020
15720402,77626
15720624,99520
15720625,118228
15720626,136783
15723880,87545
15730139,26725
15730140,49478
15730411,58712
15754685,117842
15765322,9541
15766137,37007
15770935,157331
15791752,131784
15806160,119173
15838169,104035
15855684,132762
15857845,3087
15864639,91956
15868657,102024
15869857,141179
15869859,84454
15875581,139345
15893545,33808
15893546,138508
15897698,13053
15897698,94773
15897698,96792
15897702,155847
15897997,89485
15898436,2745
15898437,106675
15898437,106707
15898441,47587
15911791,17661
15911792,2640
15911795,135117
15921765,33175
15930690,28460
15930691,132266
15930692,107715
15942313,44134
15942314,161282
15942315,81121
15942315,108513
15952814,57063
15952815,31001
15994797,88456
15994800,23905
15994801,191
15994801,127637
16000301,15156
16016212,84717
16016213,118266
16016215,117856
16025017,145686
16050019,119548
16050020,61535
16052658,78677
16054653,33722
16089680,94186
16097411,161274
16097414,109904
16097415,118156
16125162,19636
16127410,102985
16144399,3071
16144404,86895
16150065,45341
16173600,127991
16176531,25550
16179656,2086
16179656,11307
16210909,157101
16214089,33350
16228543,46878
16248147,96786
16256932,72111
16299097,103895
16299099,99731
16299101,60453
16299859,60536
16306388,90537
16364567,118053
16364568,136498
16372100,45081
16377987,86261
16384930,57201
16397065,61417
16397180,66689
16397180,66708
16404169,146838
16424884,109723
16434776,26620
16435592,133343
16435593,22217
16435594,38387
16435595,143373
16437116,89963
16442177,112613
16447350,10243
16450787,52771
16451163,99549
16456240,89553
16456242,18437
16456242,37278
16456242,37636
16456580,83572
16457465,77523
16457467,122779
16462353,136920
16506230,54251
16507098,150221
16507100,56949
16507101,118112
16508131,89940
16508135,6082
16508137,54431
16509931,150880
16509932,104265
16509932,16054
16509932,104269
16509933,151068
16509933,158647
16509934,144344
16509936,26197
16518634,56358
16522995,5052
16531006,150700
16531273,92366
16531274,84140
16531274,84141
16533672,61928
16542174,109715
16556204,131561
16565148,78887
16572195,130461
16572197,75731
16590324,113092
16590897,149257
16590899,33577
16594009,80091
16597121,26485
16605135,32077
16662242,45736
16671778,159713
16686568,11873
16695105,66385
16695110,58042
16695111,36095
16695187,1401
16704524,148648
16726590,95970
16726591,103066
16726592,143929
16730964,43543
16730967,16562
16733612,71308
16747135,84683
16747136,117427
16765468,149759
16765469,101205
16765474,39050
16765475,144140
16794207,65415
16807201,8070
16840832,136471
16842934,68184
16842935,79584
16855524,157500
16861097,139968
16882760,22512
16882761,40121
16882762,71645
16883450,106947
16883451,160850
16884368,94823
16925261,50082
16930096,108373
16930121,58705
16937329,10933
16944335,147184
16954785,41539
16954786,147361
16954789,89620
16954792,144478
16971680,90772
16980477,133551
17007141,21958
17007143,66152
17008210,133627
17016272,40014
17040448,12904
17041743,102594
17065194,67575
17085023,34169
17102255,15970
17109917,2708
17112715,157218
17144576,149800
17144578,43101
17148241,44780
17148242,945
17148242,95377
17148458,152509
17152140,35204
17152141,63110
17158328,6194
17207194,97364
17210219,11453
17212582,77692
17218122,10330
17228415,41381
17243954,139038
17248110,153273
17266374,40969
17267468,94407
17275173,108796
17275175,41998
17277227,68584
17307565,51507
17307567,84600
17307569,117225
17318495,61156
17318496,43944
17318497,92455
17318500,134509
17343891,143167
17355201,68713
17355202,80733
17355203,107343
17355203,107350
17355204,12593
17355205,76774
17355206,99250
17355209,52224
17355322,15442
17366667,64924
17367005,60600
17371854,115134
17382923,34886
17393234,91292
17393236,102155
17396678,11492
17396681,109043
17396682,112679
17398135,88736
17411234,7455
17425799,73614
17451743,15301
17466894,115622
17469686,16895
17469687,93575
17477389,22130
17477390,37886
17479379,2220
17479381,152105
17479382,19873
17484446,11919
17485573,807
17489279,18455
17490735,95254
17490736,99079
17498909,3960
17498910,110061
17520395,111112
17526714,85440
17526932,61231
17534941,146986
17535512,113779
17535513,130065
17543681,100856
17544738,51943
17545176,8622
17550731,75020
17550733,102808
17571687,117127
17573282,122341
17587829,150872
17587831,79572
17599357,91148
17606852,111847
17618591,42628
17618592,80714
17618592,80739
17618592,80780
17618593,17665
17621358,90171
17621358,90176
17621359,143540
17621360,80296
17621361,16931
17621363,89336
17621366,135992
17641420,157410
17641422,12459
17641425,24654
17652512,140499
17673073,73938
17673493,12020
17681755,139646
17698016,80406
17718627,90576
17738853,59599
17746013,96843
17746015,16492
17746025,63832
17762200,34816
17764402,35485
17768903,72070
17773123,2943
17773124,107453
17791751,77805
17792242,158775
17792244,86953
17813499,19319
17814764,104348
17814771,62551
17838480,36887
17896414,151872
17896415,1585
17897504,5244
17899172,130758
17915355,2361
17915357,83628
17920218,149667
17943813,8121
17947185,95887
17950097,71840
17968791,123774
17988334,60184
17998837,151542
17998838,15626
18002442,132591
18031363,9109
18031364,125700
18031366,15311
18031367,156616
18054262,124681
18085613,75731
18110886,35504
18125947,80856
18143783,18554
18154608,82375
18164081,6693
18174577,17548
18175387,158896
18175388,147115
18188171,57896
18194822,4415
18194825,146103
18194826,90430
18194830,142318
18222367,81152
18238084,102913
18239446,74997
18239450,41009
18242262,44106
