Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 8.92694s.

Searching...
No. determinate bases (f): 129686027
No. degenerate bases (F): 8551951
No. determinate segments (d): 3633173
No. degenerate segments (D): 3850722
No. strings processed shorter than pattern (N'): 8690396
Multi-EDSM total processing time: 31823.2s.

23189 matches found!

Position,PatternId
------------------
67265,47593
83288,135025
94729,102706
94730,139697
159543,37782
159544,67215
159544,69163
173420,134852
175887,55905
183642,53034
186629,76408
189401,2086
208005,71782
214215,155823
214217,64944
219428,152274
227803,147055
229549,120690
239636,115698
241328,9946
241329,50967
241330,15457
241330,145661
247778,46729
249538,34738
258425,126227
258865,2550
258867,156332
260379,31960
263841,87970
267526,114008
279971,132707
282100,77186
282164,108277
282662,62043
296483,45846
296483,45851
296483,128995
296483,10528
296483,128985
296483,139739
296484,99568
296485,118418
296486,137352
296862,10988
304838,78527
308590,23867
308591,127606
309106,72275
309338,35649
309482,138118
309572,121890
310113,156133
310115,67531
311299,64340
318505,147372
321207,2622
321208,106006
321733,66127
328596,157038
328599,26413
328599,26415
328599,26432
332530,47517
333655,69118
337619,118915
337620,137915
339049,23008
339051,154928
341440,84155
344097,44133
344100,152472
344101,21482
368899,60067
368951,99978
368952,34777
372764,124793
372765,147035
382293,30402
382294,134366
382586,91451
382587,150741
382588,12327
382589,75558
382590,97070
385010,14131
417638,79700
421830,15540
449391,157668
454182,68546
472967,10198
472969,24619
474218,138045
486700,137346
486988,161276
496700,6815
496702,136948
498100,97858
498875,42735
498876,152715
498880,99
498883,18142
499380,12658
509296,94673
510754,93297
511457,137961
538479,57022
544863,122542
550076,85659
563126,132296
563184,7412
563186,139389
568785,145044
568786,155338
568789,139177
568798,41353
572797,8226
574706,105580
574707,155985
579325,46459
589564,34246
593538,121480
595727,76201
595728,5176
605896,31404
605899,8712
605899,59617
605899,59618
605900,40561
607187,133033
616618,9677
616779,45787
620150,112671
622389,137851
623599,9425
629257,139104
629258,50041
629258,50390
629259,104870
629260,82698
629261,25585
637202,140487
637660,95016
642092,1472
648776,18465
655577,88594
655855,138582
656306,6581
656600,98748
658826,2973
658829,22408
665248,68150
669966,91994
675799,52494
679808,72981
681668,26571
689083,65799
694758,1318
694758,95545
705562,112815
707454,97118
707455,20083
710586,158382
717454,107259
717456,99986
719202,130854
729712,94200
740080,41226
740081,73639
740205,141491
747882,143650
748075,14937
748076,155767
748077,64541
751322,51504
751323,11676
751323,16570
751324,70277
751324,92471
751325,84522
752219,49163
752476,42967
752478,115576
752482,154728
752594,77025
781661,5163
791920,157760
801858,128299
804431,13253
821010,111715
821011,127336
830158,122206
833897,12935
833901,30791
855872,95036
857213,47033
860436,117453
860506,93803
861476,10187
861479,128055
861484,66299
862611,139979
862612,137342
862615,87737
862702,112099
862708,113607
862729,10143
862730,133640
863415,37229
863416,44387
864932,7696
865818,11935
888909,37757
888910,67163
888910,142704
890364,21191
910477,8626
911633,35657
928521,104479
949583,74024
960539,145878
960542,29871
960543,54493
960543,133757
960544,23801
974290,87512
989023,157745
989024,55858
989025,50861
989028,84086
989029,39701
994547,79023
994549,146416
994550,91426
1009915,106452
1009918,1890
1020761,7892
1021051,106847
1021052,92889
1021052,145139
1021053,86153
1021053,86154
1021053,155672
1027762,161421
1027764,86624
1035974,93009
1040418,48184
1041995,37890
1041996,66560
1041996,142894
1041998,3878
1041998,3895
1041999,109891
1042001,58298
1042001,58315
1042001,137065
1054752,138538
1056308,36996
1056678,53033
1057868,6112
1057869,29976
1058358,97508
1058788,10440
1064401,111222
1064402,125397
1064521,11913
1064523,124116
1075004,37662
1076015,1952
1086180,124831
1099959,78700
1100666,99814
1100666,33802
1100667,33802
1100667,138496
1100668,138496
1101577,12194
1101578,74860
1105512,116982
1105514,114381
1122655,41432
1128551,118686
1133329,133801
1177887,126621
1177888,90931
1177888,159134
1177890,5790
1183135,130170
1213418,160605
1215976,89436
1215977,135969
1215978,34127
1223588,51020
1230378,23473
1251768,9088
1262092,71848
1274636,100551
1274637,122191
1274638,67170
1274638,132275
1274639,149356
1289459,37288
1289474,99277
1290088,109481
1293619,98617
1294230,122731
1303756,133340
1303758,122607
1313944,101799
1313945,48874
1313946,102551
1314992,121759
1316556,149025
1316559,56094
1324531,7596
1337835,63829
1354931,84973
1358601,45167
1370747,56799
1380787,107048
1389942,6591
1400502,130216
1414057,35802
1428101,21154
1431164,151973
1431167,12386
1431169,97392
1431172,8826
1433076,108544
1433706,100294
1436980,121621
1442568,76164
1444281,13382
1446616,97867
1446897,75015
1448291,118682
1449782,140589
1451350,158948
1451352,1038
1451352,1040
1451352,96458
1451838,59890
1458107,122800
1458108,143619
1487426,154498
1487428,135008
1494697,49330
1496273,68983
1496274,152097
1496275,109012
1503402,32748
1506007,23646
1518220,124134
1518221,145967
1526115,80090
1526116,15367
1533333,124911
1540287,74773
1544555,89711
1549522,47321
1549523,99522
1549524,32326
1549524,76817
1549525,8092
1549525,8184
1549525,58686
1549525,58688
1549525,100570
1549526,67404
1549526,37898
1549527,57201
1549587,88430
1549587,88690
1549588,2343
1549588,94981
1549588,502
1549588,50412
1549588,94980
1549588,2334
1549588,2513
1549588,102887
1549588,128253
1549589,4101
1549589,14877
1549589,14878
1549590,153459
1549590,153460
1549590,83030
1549590,83150
1549590,86073
1549590,155682
1549591,113551
1549591,113813
1549596,28070
1549596,36926
1549596,28071
1549596,29661
1552152,141647
1581270,71622
1588267,53831
1588268,110730
1590448,93703
1601463,71931
1607149,12959
1607683,46816
1609089,112082
1609740,61228
1609746,124085
1609895,160457
1612013,107291
1615703,26188
1617590,60340
1621481,4290
1621482,22254
1629132,55904
1637693,77430
1639205,67761
1639210,13684
1639210,86161
1639211,81739
1640561,127298
1640562,872
1642378,87549
1647971,63176
1647972,58740
1665244,70809
1665606,38948
1668592,99857
1676581,33832
1677062,58589
1677066,98714
1681456,75352
1681457,132232
1682651,8133
1682653,142419
1685914,103875
1685915,149157
