Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 9.357s.

Searching...
No. determinate bases (f): 112085864
No. degenerate bases (F): 6230959
No. determinate segments (d): 2689518
No. degenerate segments (D): 2845007
No. strings processed shorter than pattern (N'): 6423958
Multi-EDSM total processing time: 19897.2s.

15669 matches found!

Position,PatternId
------------------
19026262,143224
19030853,141367
19047061,114246
19062704,38597
19069524,67625
19079637,76047
19098422,59075
19142124,63054
19169895,44117
19172292,50194
19173266,42551
19173272,47475
19183915,329
19187102,2863
19187102,2864
19187107,102324
19196904,17914
19196906,27477
19196906,114478
19196907,50096
19196907,50443
19196907,50733
19196908,105539
19199315,130342
19200702,85297
19203414,58379
19206899,125345
19206901,76944
19206901,76963
19209907,120266
19209908,62979
19216611,101879
19216612,18767
19216612,51114
19216613,106166
19216614,157935
19243038,105126
19248108,19588
19253699,108079
19263928,156834
19268305,155914
19280836,128803
19280839,53035
19289353,8393
19299625,110746
19302672,157405
19302674,12357
19321044,9175
19323917,46012
19323918,132709
19338354,97912
19339412,92307
19356667,28932
19356668,132726
19358121,32021
19374700,31892
19381030,107769
19390633,94734
19399451,3085
19399451,7583
19399451,99964
19399452,34749
19399452,35346
19399452,107859
19399453,62481
19399455,109339
19410423,157111
19411481,140289
19412247,14827
19425298,60185
19427520,125443
19448878,38562
19448963,16569
19448965,84487
19453341,94566
19453344,79916
19478588,17651
19485809,87537
19485810,40452
19495169,109197
19495173,54843
19495173,55819
19509066,57895
19512432,79246
19512433,12740
19512434,77376
19518272,25952
19532523,47013
19533258,56309
19534502,93299
19534504,44013
19534505,160558
19534506,87159
19534507,18611
19534507,39121
19534508,69653
19534509,82875
19536688,100266
19538038,65968
19538042,111280
19539404,862
19539406,115928
19539611,40075
19539612,71561
19539846,145993
19540114,8924
19553264,19647
19553265,23448
19571536,96805
19577286,161058
19577287,89974
19577288,141081
19577289,144270
19579308,22949
19579309,125714
19582591,90469
19583665,118822
19597588,225
19597590,105378
19597592,34211
19598156,41975
19611204,51558
19611205,16724
19614977,99642
19614978,118657
19618781,147736
19618782,1252
19619964,108946
19620581,74003
19620583,158922
19622646,81664
19630085,25400
19631637,30434
19634893,94820
19634895,15562
19634896,157305
19643838,69454
19664797,38658
19665888,113509
19672794,157038
19678324,15842
19683545,143182
19688009,61290
19689048,133174
19696999,150256
19713686,42419
19715526,46407
19715528,110591
19715529,37404
19715529,37406
19715529,37478
19715530,66566
19718741,10584
19721334,23615
19740331,78244
19743345,40506
19752396,103433
19752399,84877
19756026,158396
19756027,64804
19756028,69202
19756031,78963
19756087,17182
19756088,94805
19772868,14695
19772868,14709
19775794,157674
19792353,96149
19792354,13497
19792493,21907
19792495,141697
19798638,149864
19798642,85896
19798643,120190
19817122,79592
19822885,144169
19822886,153050
19827783,130036
19833948,29373
19833949,53661
19837756,55308
19844157,33474
19858382,26583
19865288,151780
19869518,161151
19869519,158762
19869521,86567
19869522,37105
19875871,138661
19877242,127572
19895039,147581
19903953,112639
19918790,143970
19920124,54118
19922546,138378
19930596,31800
19938124,76438
19940104,20547
19950451,19415
19950454,66573
19952262,60042
19952263,125109
19953896,80211
19960494,102459
19962041,13176
19962044,84834
19968627,90132
19968627,150863
19968628,67779
19968628,142001
19968628,12222
19968628,66160
19968628,96653
19968629,74987
19968629,74988
19968634,69512
19968635,152940
19968636,112272
19968637,45974
19968730,75489
19968731,96930
19973876,50054
19989102,142005
19989754,150716
19989755,12141
19997772,52467
20006616,9504
20006619,76096
20006620,4885
20066686,111830
20066687,45069
20071094,111010
20071097,89159
20071097,89538
20071099,37187
20071100,55747
20121999,101234
20122000,104773
20122001,79558
20122003,82511
20122004,112451
20122005,46391
20130098,106480
20134277,65761
20139255,99670
20153960,27637
20175988,154696
20181415,84114
20181416,29472
20183371,132130
20183504,105640
20183507,68885
20189146,80326
20189150,149003
20189153,134512
20193713,73178
20198673,13623
20200390,158243
20200392,126783
20201705,10473
20207714,36655
20208241,88937
20208621,60519
20221419,144258
20238774,83252
20239657,44866
20248711,42324
20256577,63764
20256577,63766
20256578,63149
20262266,145447
20262267,156559
20262268,40015
20269476,156991
20280105,134431
20298850,107303
20302976,7303
20304469,95775
20304523,145239
20329178,83029
20329179,26058
20346008,142047
20357220,28597
20357221,132399
20357223,12197
20357225,8867
20362804,71669
20362805,74289
20362806,94648
20389103,32833
20394024,82186
20399506,127509
20425873,2570
20436888,140529
20436984,147736
20436985,95498
20437531,57655
20437780,152358
20438377,137673
20438412,135008
20438627,100176
20454031,79901
20454724,18749
20454815,24348
20458518,104780
20458847,88868
20458880,94741
20458914,78702
20458915,102767
20458915,102801
20458915,103322
20459255,116974
20491172,10302
20521839,157036
20522445,31911
20532287,58110
20532287,121111
20532290,58110
20532291,121111
20532292,141187
20533576,126768
20544527,37251
20550339,158239
20556051,66930
20556051,142651
20556052,75349
20556054,119287
20578210,2750
20578211,146733
20582103,124969
20588010,44058
20588011,93629
20588012,89281
20600053,103940
20631750,77390
20632574,67165
20632575,77213
20632577,120075
20634857,22110
20634858,37815
20657288,28140
20657289,51864
20673683,92306
20673684,83971
20679539,86388
20679541,65137
20688411,79313
20693447,91282
20693449,10135
20695091,148875
20711080,161555
20711139,134778
20716342,126407
20716343,156630
20716344,124081
20720072,92592
20722027,84011
20734726,34806
20735322,66984
20741905,41523
20741906,147343
20751021,86978
20757571,74864
20763626,104722
20766853,86084
20768384,148206
20782009,63666
20783369,86888
20783371,68046
20801427,57414
20802921,2113
20802922,67011
20802922,103864
20802922,103865
20802923,149118
20802924,6654
20806556,70578
20806557,85407
20806559,60664
20806560,42798
20834689,8092
20836942,24247
20852518,81403
20855435,47706
20857883,64835
20865895,89939
20865900,29465
20865901,133331
20866590,57011
20900273,28632
20906303,148101
20906308,44648
20909878,78106
20909879,9689
20918379,95943
20938801,97180
20939065,33729
20944279,6339
20944281,134757
20949256,4
20949356,156706
20949357,40809
20960079,106428
20965815,46579
20965821,108953
20973018,73661
20977254,148579
20980381,111589
20980382,44593
20989174,46431
20989181,46959
20991742,74154
20991746,32342
20991747,58708
20996649,75318
20997254,137835
21002091,112591
21009579,77122
21009580,99880
21010852,133283
21010853,21971
21012294,15104
21012295,86781
21036897,52516
21036900,148597
21036901,4930
21036901,5542
21036903,47056
21036929,31941
21040376,98779
21041966,107234
21092873,96918
21099381,11635
21099928,32352
21099928,118281
21100419,56620
21100421,55033
21102576,24240
21102577,45872
21115832,407
21175006,7274
21188307,75362
21188308,3011
21193152,132448
