Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 14.87s.

Searching...
No. determinate bases (f): 99923005
No. degenerate bases (F): 5283360
No. determinate segments (d): 2275354
No. degenerate segments (D): 2413900
No. strings processed shorter than pattern (N'): 5468152
Multi-EDSM total processing time: 10507.3s.

15861 matches found!

Position,PatternId
------------------
20006789,108092
20006792,28146
20007331,36920
20010694,61995
20010695,47242
20010695,130526
20013512,104143
20014123,5711
20021896,95283
20025481,54486
20033138,80925
20033138,108421
20034249,138182
20034250,42822
20038722,63609
20080904,60133
20080904,60212
20096677,26849
20101882,121734
20101883,12198
20101883,51978
20101883,55182
20101883,98248
20109745,153361
20109746,113498
20118213,50622
20120831,1339
20123315,107559
20127285,83205
20148680,79827
20148720,87951
20148721,41964
20148721,125313
20148722,76751
20148722,77026
20148722,77721
20148723,100965
20161776,52145
20172482,10967
20172487,74087
20172843,47113
20172844,5863
20172849,130821
20195184,82355
20195187,3172
20195188,107548
20195189,15164
20195189,15356
20195189,105787
20195190,156729
20195190,87018
20195191,40872
20195191,40905
20220717,152036
20220719,111117
20220720,124734
20274510,65130
20274510,140075
20374077,110623
20406466,138677
20409850,139444
20409852,34843
20421866,125598
20421867,79227
20430225,83872
20430227,52599
20433955,109029
20440728,81755
20440758,140765
20485707,142017
20490283,40156
20500637,87296
20500638,123620
20516444,37321
20541552,69078
20542617,21373
20560700,25557
20572133,82567
20572134,112525
20580433,125042
20583006,136323
20597032,89351
20597032,89353
20597033,135510
20597034,31967
20597035,136341
20611034,90985
20611035,76720
20611036,6350
20624070,110794
20633115,108433
20633116,18517
20633117,72106
20633118,78917
20642504,24207
20643880,40178
20643884,99614
20643885,32613
20643885,32750
20643887,123879
20696699,70116
20818385,41200
20862958,41876
20869950,15932
20869950,106270
20869951,158273
20869952,61467
20869952,62160
20869954,97506
20869955,155568
20869956,35260
20888745,89639
20888747,123610
21005111,41760
21006502,67758
21018529,107277
21034489,158437
21034490,65507
21072031,135164
21072039,23755
21072042,102466
21072043,136835
21075989,73298
21094727,136835
21094729,67625
21138419,146655
21145767,123295
21146650,63850
21151156,81939
21156442,5676
21165340,39959
21206291,122395
21206292,67596
21220604,130351
21220605,103466
21220607,93774
21267806,71092
21267807,86857
21356690,102089
21369363,109555
21380450,70316
21380569,87483
21380680,110623
21898642,112487
21904790,144928
21921211,151323
21928742,83145
21936714,79630
21936715,14106
21966538,78154
21996989,132523
21997301,30927
22011460,23093
22013148,67758
22013149,78613
22016363,95562
22074784,89442
22087150,73298
22115050,90902
22115051,148694
22115702,125107
22115703,74729
22115707,61564
22125277,98474
22156665,857
22156951,79774
22306754,90038
22307823,106534
22327004,120
22327006,7858
22327007,121156
22328449,39137
22328450,69687
22331484,26807
22331485,2125
22331485,2133
22331485,49629
22331485,49648
22344143,148340
22344145,110051
22355187,126283
22373253,69595
22373255,25031
22374473,88318
22388475,151214
22388476,105309
22390620,116518
22390621,54663
22392264,126396
22396558,92157
22396558,126013
22396559,83308
22420236,140775
22428837,68963
22431674,157172
22440523,43544
22440523,43547
22440523,126556
22440526,21688
22440526,155738
22443488,134933
22443489,28667
22448444,40424
22459160,116497
22477177,88823
22492516,23194
22496324,13320
22520651,897
22521982,22546
22522499,73230
22522499,138239
22522500,159982
22522502,28455
22522503,52295
22528565,64350
22528565,141461
22528567,77161
22528568,7327
22528571,50515
22528571,50517
22528572,105067
22528573,84108
22528574,29429
22528574,116171
22530380,54516
22538232,88666
22541068,107
22541098,5609
22542106,34974
22542828,146499
22545732,135489
22547290,9882
22547291,130747
22547293,90203
22547615,119787
22548475,112122
22550664,59767
22555386,90168
22561051,126291
22564114,36868
22567158,145692
22567159,88232
22567183,62693
22571822,64174
22574131,151714
22576198,28521
22576199,52367
22580574,18338
22646762,57216
22646767,7721
22647001,104427
22647004,39461
22647039,113552
22647040,129814
22647041,9735
22647041,11055
22650371,17679
22650372,2723
22661744,88645
22661748,1792
22672558,38816
22682679,28903
22685477,32542
22692231,132354
22692697,61438
22692785,135001
22696010,3163
22697056,82909
22752403,88860
22752703,143641
22766055,409
22782775,153118
22782776,25068
22788243,71707
22804311,84641
