Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 14.75s.

Searching...
No. determinate bases (f): 61079760
No. degenerate bases (F): 3980757
No. determinate segments (d): 1697488
No. degenerate segments (D): 1804906
No. strings processed shorter than pattern (N'): 4080038
Multi-EDSM total processing time: 7758.91s.

12209 matches found!

Position,PatternId
------------------
81984,101792
82081,132265
82136,101056
82137,40724
82137,80598
82138,106991
118614,88571
118616,100479
126157,8678
129858,157626
131241,49936
147496,52728
154639,90606
154640,107142
173605,93444
173606,88693
173607,131097
187443,133318
194132,29219
194133,133017
202475,8261
202477,66405
212541,67908
212541,67910
213848,127759
215482,76345
216004,115923
221556,143354
239659,118819
239935,131920
245760,159873
246778,99688
251432,132720
271345,65415
271350,101819
271479,103444
273531,39898
273533,87175
273533,87176
273535,70030
277240,88393
277928,82086
278074,2108
278075,12583
278077,99216
278078,117315
278810,119257
278838,87939
278841,98924
278865,53485
278866,20697
278867,116519
278868,54664
278869,9664
285010,106459
285011,159000
285011,91398
285012,74457
285012,75182
285012,78899
285012,147979
285013,96278
285013,96292
285013,103177
285013,428
285013,436
285013,1628
285013,2411
285013,11666
285013,11694
285013,94941
285013,96290
285013,97308
285014,14423
285014,16943
285014,70248
285014,70348
285014,147116
285015,20690
285015,20765
285015,84259
285015,84613
285015,84744
285015,93679
285015,93680
285016,31345
285016,89395
285016,116493
285016,116495
285016,116835
285016,117225
285016,157933
285016,157934
285017,54613
285019,45338
285021,13031
291110,111675
291111,44757
299619,56245
303974,13361
304326,149176
304329,59073
304480,40065
306733,132204
307233,49511
307927,150449
310982,141151
315528,4286
323016,4768
323023,81358
327466,36640
327758,138683
328200,21772
329178,59360
329180,71029
334129,29068
334727,45581
336596,1360
336598,37456
342429,56779
347907,51869
362072,119145
362794,138542
364747,90745
371746,81965
376919,103575
378529,99168
379054,139795
379055,73804
379055,147223
379056,93648
379056,160861
379056,161164
379057,65409
379057,89313
382566,128622
382567,5345
399258,15599
399263,28968
404013,10580
412984,148801
412985,6506
412986,117494
412987,56196
412987,132277
412987,134892
412988,107737
412988,115459
415597,32283
415597,118319
415597,157930
415598,57095
415598,58606
415598,59529
415598,134919
415599,122147
415600,58685
417578,25659
417579,129404
427045,67981
427046,79131
427048,148375
427050,21508
428376,32088
432939,133922
436351,112890
442537,35149
442579,96463
442581,158037
455342,37963
455343,67538
460428,68532
460432,159227
467054,63768
485394,115798
486254,94442
486684,83947
486732,41240
486733,72340
486733,146362
488521,75869
490024,110311
495154,33589
517280,148180
517281,3315
523901,84403
534291,140800
534291,141354
534293,150589
534294,39495
534295,14601
534296,154903
547749,125232
547752,21828
555359,24703
555360,46483
555360,46484
555361,97748
555361,133411
555362,110996
567792,70701
571862,145520
571863,87677
571865,146589
598363,80332
608332,115114
608333,51849
614851,127627
622435,140928
634573,160358
634611,31445
636845,59724
637626,78282
644112,2010
644522,131947
644771,92809
644960,127055
644964,78361
647146,92702
647166,127709
656563,27385
658814,115774
662692,81126
662694,22132
662696,67443
663938,46064
668366,148361
668367,97437
672418,7234
673428,107836
673429,9376
673720,15431
676699,36149
681392,140342
688247,156376
703432,28728
707889,102216
708580,120279
709289,22882
721346,37949
741709,117759
742341,53622
744289,137654
767726,129327
771468,158247
790516,126962
807350,36697
824500,104868
825424,109703
826211,138279
842555,16389
842622,23451
872515,160014
872515,93070
872516,83971
872517,40063
884443,133527
890161,158260
890163,129176
890164,100257
901132,1691
904797,2083
906833,101664
923209,143342
923827,91249
931925,61919
932518,89384
932892,10876
934623,128615
934626,26811
935068,97447
935069,110133
935069,110337
937208,2986
939167,95088
943812,129169
944677,92968
944678,86616
946307,140723
947861,152536
950958,138770
955029,106308
962241,159999
971620,51977
979167,5697
980953,113326
1004758,122840
1004758,122855
1008460,79141
1025180,71676
1031482,16022
1031483,90084
1031483,122103
1031842,43594
1031843,158507
1031845,122079
1044405,49440
1057673,125528
1070319,1175
1099632,102253
1103388,130761
1103389,104279
1103658,127908
1115687,33274
1115691,97239
1115692,109627
1116244,16127
1116245,158820
1134205,21971
1140733,89673
1140733,157968
1140801,119258
1141594,151876
1166532,102847
1166542,141422
1168233,150627
1168237,43945
1172158,125721
1174663,119338
1184336,20030
1184337,25814
1184400,18056
1184904,62770
1193709,151915
1193709,156007
1193709,156075
1193711,66985
1193711,103846
1193712,149063
1193713,6368
1193716,117286
1195155,126040
1195156,153752
1204997,150021
1204998,101900
1217940,79980
1246731,153651
1251729,85048
1251730,118232
1253256,91620
1253259,88999
1265473,16306
1286011,60496
1305937,94143
1309805,44298
1314265,41771
1314267,96975
1316279,107644
1340007,130998
1340008,15164
1340008,97044
1340009,85794
1340009,87018
1340009,152954
1340010,24366
1340010,24370
1340010,24385
1340010,24387
1340010,38772
1340010,38778
1340010,120002
1340011,46030
1340011,46049
1340011,68919
1340011,68920
1340011,68931
1341999,53847
1345966,28585
1352658,27051
1362694,165
1369810,120041
1369811,139392
1374267,5774
1377768,53739
1380904,42157
1380906,101724
1429893,82950
1429895,48133
1437906,38533
1447278,105961
1447283,37706
1447284,67099
1448579,102587
1448582,75174
1448584,14397
1448585,84528
1451435,159305
1475141,42176
1484491,64199
1486727,40317
1492176,16107
1497204,100468
1497206,141922
1498404,46118
1517498,70380
1517500,117733
1531779,159385
1531781,102410
1532601,151275
1533027,60817
1586222,113066
1588611,3272
1588819,99809
1592123,26809
1611450,165
1615561,11410
1617914,17507
1651235,13336
1651235,16186
1651236,151786
1651237,17651
1651238,96402
1668409,136665
1668410,37352
1672975,17278
1686334,9351
1694125,75573
1706215,61863
1709231,106391
1709234,155274
1709235,119639
1752377,77861
1757639,36471
1757640,64795
1758155,27060
1758155,114296
1758156,50042
1758752,37154
1769087,51736
1775456,139003
1784283,117997
1787166,115879
1787167,53267
1791244,100856
1799672,70053
1805767,136826
1805768,38181
1818623,71424
1822599,140483
1829454,1677
1829456,128838
1829456,128989
1829459,137163
1834526,5749
1835509,118991
1841295,90094
1843599,46634
1843600,4634
1844631,89111
1847807,16371
1847808,91693
1849994,153009
1851346,101398
1851348,155040
1851349,33214
1856536,20098
1861668,61872
1862222,9149
1864968,67150
1870526,9916
1878828,17802
1878829,4447
1878830,111111
1878832,73452
1880517,12650
1884133,88453
1884735,147180
1895796,103084
1895798,81876
1895799,22230
1896060,20365
1899240,67527
1948921,67119
1958772,39067
1966813,7366
1969572,75079
1974867,112802
1976455,67106
1987658,127625
1987662,15782
2003560,75021
2008865,68820
2016305,119975
2040593,83343
2056120,77498
