Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 12.36s.

Searching...
No. determinate bases (f): 130669732
No. degenerate bases (F): 8845694
No. determinate segments (d): 3795050
No. degenerate segments (D): 4027884
No. strings processed shorter than pattern (N'): 9126764
Multi-EDSM total processing time: 21084.5s.

834 matches found!

Position,PatternId
------------------
236271,112325
238125,57289
281409,15756
281410,157824
316264,32026
395898,71190
395903,112675
407450,154800
448128,65297
460714,45831
472886,137426
529121,139561
628612,32325
639761,115762
694816,34994
790036,76949
797929,124224
819789,9034
881562,155661
981992,34656
992786,113823
1116434,52107
1144212,112314
1327187,20497
1327189,52264
1327187,20497
1327189,52264
1331098,62927
1357041,141137
1361257,14086
1395286,63462
1425573,13378
1478839,5087
1525923,125782
1867262,17930
1918088,47440
1924946,86530
1978399,157597
2110821,72982
2135274,88931
2164759,68804
2211877,72847
2277255,45725
2277729,37898
2308599,135001
2362594,79425
2421541,47714
2439417,102139
2466334,124477
2466490,30993
2488571,114791
2577359,121213
2577359,121167
2577360,141067
2577360,64997
2780307,39416
2813175,135136
2878587,45954
2906396,46225
2906920,81634
2908077,40303
3254111,115264
3409289,48968
3472606,72046
3629103,122892
3736806,69983
4003538,139154
4208878,89849
4248577,13698
4629224,67200
4825505,18490
4938801,140247
5230862,27978
5463937,92217
5659164,68715
5861214,54234
5864887,130840
5959127,24070
5960020,111201
6051867,111802
6261620,155673
6422646,52738
6704367,152397
6705035,61964
7110512,85257
7111019,9203
7158352,150508
7357778,103480
7467451,105286
7594382,143118
8008919,35143
8197980,19035
8392163,77346
8427376,91962
8532088,126440
8685969,144450
8704239,81078
8723145,90422
8752379,21701
8772251,64725
8932743,12986
8939871,18968
9406488,34117
9450988,100433
9647993,19050
9656651,96162
9987085,5834
10167862,3298
10414795,26917
10829583,85407
10831508,74214
11021322,76042
11307911,148130
11307912,3116
11314674,105572
11591313,46542
11832989,86806
11864595,155569
11918254,140483
12398884,140102
12536020,45942
12756379,51020
12862330,106035
13111655,97181
13171535,91458
13297699,39140
13327720,68061
13328897,35799
13402768,130191
13402770,66888
13983800,136112
13997621,11054
14048186,88602
14667635,52247
14866726,17920
15095178,153010
15672714,132076
15990537,68136
16049345,117245
16205505,52104
16238853,72316
16475345,52389
16946709,101937
17065542,15324
17236293,140055
17240837,12085
17373039,66143
17373147,74928
17449723,110580
17496729,125056
17497472,5674
17591837,43469
17629956,35455
17933988,49528
18127586,73838
18210511,53020
18344107,110399
18417745,8940
18610354,91700
18620130,131093
18631444,153311
18812757,116352
18813139,31170
18934338,125778
19139775,136332
19367164,22533
19579234,88370
20409711,160503
20455323,142218
20618691,59044
20637270,140739
20783801,143598
21108890,88636
21633693,121470
21669201,88625
22043281,56123
22249217,131577
22420403,102807
22420407,6201
22809463,107011
23479029,62253
24749339,132694
26482104,78819
26504586,104009
26725359,67854
27038021,51063
27225245,59618
27270945,26346
27385196,62368
27537410,26472
27722116,108632
27751011,60983
28129446,141686
28132223,8518
28135990,44449
28347369,88370
29236489,64949
29987885,91456
30565766,45912
30608180,58281
30899718,126950
31092211,127111
31124406,47533
31391367,133625
31531144,23791
31954633,4416
32113102,94799
32136982,87401
32243182,13843
32350852,9029
32448413,33491
32449659,86133
32459864,10947
32656703,72936
32915055,84871
33241378,74983
33241378,74984
33382370,130351
33711128,43042
33757676,130140
33800920,48527
34073030,125525
34152972,13522
34182569,20105
34379625,35573
34632382,42974
34824409,143534
34938114,110023
35310228,90709
35310230,95976
35310404,90709
35310406,95976
35641311,139735
35642051,56015
35844763,1159
36212764,50154
36399275,11935
36410547,107617
36512361,131473
36513294,142143
36526856,98573
36530929,155098
36726609,69791
36893389,145465
37147092,43729
37261821,27188
37982362,65791
38039672,106219
38039675,37705
38145315,48738
39606185,108661
40298671,80267
40541101,127769
40552928,144316
40879724,71147
41373651,106320
41375796,137792
42024092,61388
42808068,60505
43147473,153121
43169319,66236
43193215,3075
43665867,90415
43933035,67767
43982962,61198
44324928,1816
44326176,99217
44338560,33046
44749524,84719
44775216,38761
44856473,139521
45602428,127923
45939405,22024
45943865,156666
46144029,138249
46309698,96473
46391950,3738
46659148,65007
47036037,17750
47092028,67444
47197888,129078
47198673,84700
47217352,11162
47496129,91723
47600142,85396
47788859,1776
47789505,23942
47934070,27048
48005676,65528
48006264,122731
48032031,54794
48106284,61917
48953184,151643
50017140,23212
50609472,40855
51592311,41476
55024312,110073
55246291,84184
55640025,133809
55641795,139617
55698032,45928
55783057,63685
55903641,130702
55941270,62533
56058005,101775
56428331,73586
57092761,98894
57093318,106259
57306750,130949
57434948,120153
57509378,19851
58162993,145987
58305154,44366
58346305,10432
58431265,100546
58667863,128719
58828281,48741
58874487,146516
59314713,115061
59328503,33298
59449167,27086
59449167,15105
59449167,50793
59497858,18501
59519951,63484
59697901,15924
60264988,68672
60332012,146159
60332012,146160
60414699,132194
60559671,78700
60954181,50002
61196732,105125
61198109,38193
61284422,1733
61375650,120746
61378973,21445
61448215,11096
61454635,159255
61601742,119715
61792655,83319
61898766,63829
61904393,51380
62105294,42774
62105390,3321
62212180,108215
62212182,89284
62212184,116930
62313977,128992
62314907,31876
62389187,32026
62420869,11944
62432655,134719
62441429,12107
62462054,54450
62472818,145062
62521452,122909
62573400,95893
62599957,24430
62606593,3407
62622921,88323
62623652,139561
62649873,25885
63258479,135571
63258720,135628
63373782,102996
63430238,112179
63521163,68924
63530581,60355
63585082,6214
63706083,113557
63764224,19377
63884681,120066
63962111,29542
64126839,92495
64129427,28030
64257947,39999
64294429,128795
64533062,127913
64578017,11021
64612240,19946
64692276,101823
64863906,128035
64928952,50115
64993331,141638
64996643,141830
65082798,62487
65222514,4280
65238817,128232
65359809,93279
65558673,89671
65563895,46674
65601333,68776
65601335,17996
65713208,145155
65810879,132287
65819660,116576
66012334,58694
66062628,59393
66095244,22767
66176554,2600
66238785,110426
66246870,138884
66264864,26909
66394016,42981
66406694,84765
66411158,122175
66445334,94470
66496205,65661
66974990,61931
67019177,60703
67072119,128398
67232147,20875
67271719,134143
67351331,6507
67379026,58181
67480955,9678
67712551,38464
67716072,45910
68043744,18014
68193555,131059
68205691,34009
68228410,1407
68435505,139604
68529100,134333
68610016,14383
68635441,136697
68723011,124328
68887410,128092
69456134,56985
69520422,104854
69637148,125151
69650170,36418
69813446,135069
69867969,137427
69896291,82029
70007434,138769
70049787,56325
70086756,141696
70112411,116346
70282740,158098
70327375,86005
70456722,83001
70644458,148596
70715507,109368
70771194,158344
71185503,67407
71301188,120379
71419907,25034
71453277,74011
71532084,40109
71596063,149148
71715137,113490
71814500,37285
71850416,141804
71903934,22090
72145599,59773
72145610,29265
72214375,30711
72214376,134701
72578495,19013
73021810,109581
73053783,120260
73068098,10989
73280280,150518
73282639,86045
73607715,11360
73693217,101408
73944871,71556
74204989,130441
74255908,111372
74459903,51854
74968602,137747
75141130,97845
75142577,54644
75143801,82155
75232066,19457
75268232,91342
75427888,5014
75443034,135866
75481016,125118
75596549,1702
75854302,76370
75875445,645
75875446,4743
75875448,45823
75875445,645
75875446,4743
75875448,45823
75875445,645
75875446,4743
75875448,45823
75875445,645
75875446,4743
75875448,45823
75995618,19816
76103808,71995
76254017,70682
76494791,61255
76495917,90394
76548202,56778
76701656,51729
76778442,131532
76826510,76563
76873035,131670
76908342,158220
77119423,122246
77369799,50054
77467572,71797
78175221,150419
78241085,68329
78741727,52947
78973785,35342
79178853,107195
79271067,49202
79531905,66134
79921512,23495
80749080,58706
80867384,77794
82258645,86530
82440291,153706
82517407,71764
82792151,85788
82868180,83773
83155070,74998
83351852,133766
83650872,112208
83804958,29625
84019912,61358
84260390,52396
84293345,141472
84353086,56231
84431559,96670
84523938,132145
84629934,119299
85312595,39639
85434256,317
85456725,87901
85649412,149668
85897237,52798
86015757,8895
86516509,15842
86733373,108024
87782801,6539
87863509,159895
88136118,149149
88173375,45605
88690004,59333
88841469,132222
89401558,11153
89519918,122871
89546612,12315
89713116,114501
90195805,158045
90202972,122576
90529206,123998
91520370,83930
91958475,128462
91959330,15527
91977561,88786
92223389,101932
