Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 161565 patterns of total size M=1937789 completed in 11.92s.

Searching...
No. determinate bases (f): 184995696
No. degenerate bases (F): 12450101
No. determinate segments (d): 5389323
No. degenerate segments (D): 5707540
No. strings processed shorter than pattern (N'): 12924138
Multi-EDSM total processing time: 30283.7s.

975 matches found!

Position,PatternId
------------------
108083,63309
125127,39763
296851,139512
298784,153070
331176,116788
467691,66873
529444,85459
542917,98017
683009,140289
719798,150383
724474,32394
872330,1145
905693,44484
915757,64603
930407,137752
940686,24352
1006456,117656
1018246,100040
1107172,52440
1139622,20995
1139713,31717
1202704,56171
1204603,121932
1242908,138139
1244306,132526
1276485,133295
1330703,35914
1334797,124389
1395877,107880
1397349,123239
1409482,141733
1411369,51837
1508178,19064
1577871,103122
1585881,79549
1594017,139714
1600922,36024
1670672,51383
1685411,15650
1704203,105788
1758308,43643
1789054,132357
1815526,138141
1843323,26483
1857446,54944
1857787,57525
1994877,57058
1995178,64467
2011268,81114
2011965,90236
2042499,102856
2062826,104572
2093731,127647
2167320,146026
2243457,55562
2244331,63752
2370143,80209
2399466,53820
2467802,57301
2471136,119175
2560122,71474
2560173,2735
2693989,107730
2828996,35243
2839122,101062
3084752,146048
3117589,55700
3235605,90747
3255136,22187
3261302,127431
3294770,4457
3318823,34109
3332827,62077
3385497,149675
3471688,44389
3525822,113471
3768751,87164
3793871,152317
3811064,81755
3837932,10641
3957101,139763
3969259,140851
3993870,35464
4131303,61569
4152286,103221
4229332,19973
4242257,127709
4249494,66325
4249676,128682
4250685,21100
4479697,50786
4603608,157213
4858476,58200
4864298,44057
4867457,91234
4872011,56910
5053524,105920
5134934,72948
5375253,126485
5621978,76463
5674389,129869
5700372,43758
5874102,96476
5907588,73523
5967270,121368
6045899,102002
6157340,90992
6201883,4160
6224017,159731
6248407,2150
6323836,73965
6394232,52784
6477198,148123
6599988,76386
6641815,161549
6783044,128634
6910961,73366
7069179,133893
7072985,69563
7259200,14394
7531475,14114
7597613,47811
7720779,82116
7773026,27281
7814089,44033
7896159,6989
7940651,116556
8010823,152205
8011740,65332
8012177,10644
8032591,87803
8037067,108073
8089942,26817
8097510,134013
8119452,41602
8119456,22098
8160496,53015
8235105,107145
8271793,100925
8405358,27175
8429160,70087
8449779,70728
8493509,159636
8596433,117196
8747205,77207
8839122,108966
8863761,69322
8875719,57516
8893795,118613
8911872,6235
8917922,63447
8919350,151035
9092726,108741
9449834,2040
9464989,49048
9492842,20828
9513087,34896
9520477,136115
9586434,107794
9604909,61096
10019017,82642
10035724,15924
10055628,10259
10086772,35333
10087947,131670
10109748,156596
10118673,12893
10169180,51170
10427551,93470
10477833,73941
10492998,143089
10725305,35861
11074785,70096
11353419,147294
11430023,132194
12039557,61747
12958251,9632
13039845,72878
13529630,57302
13799046,52104
13950269,65308
13967206,127918
14021295,142325
14172557,44908
14347471,91459
14627505,127408
14652517,61555
15051680,69196
15057241,87015
15592463,40865
15653679,88811
15683271,81084
15780346,20554
16084003,27548
16236310,126722
16317845,102661
16451466,43659
16604667,112230
16960210,145900
17052320,146144
17354546,46149
17533195,112093
17563780,17222
17629871,741
17813023,89918
18177030,108358
18516745,126464
19530338,87011
19566394,161087
19862127,103780
20253135,139133
20432523,67967
20703442,122634
21102778,16369
21138832,75459
21378427,157996
21697738,62066
21866314,71634
22237807,29542
22932858,143316
23126878,4833
23321663,21626
23830897,128689
23865310,25677
24380993,73893
24474726,5885
24486540,73697
24550343,57449
24727023,145852
24731390,62359
24908263,140487
25427876,92573
25816318,62727
25818021,60188
26137371,6971
26137372,118728
26321619,55989
26323228,156702
26367348,107948
26527532,68606
26527672,51242
26534471,10210
27067767,68279
27385669,112107
27504804,146356
29122778,43538
29412189,63114
29939409,65578
31070268,128383
31846214,91346
31998435,134818
32060931,155695
32119026,53660
32506499,37328
33085694,71644
33244441,68020
33255771,43338
33303713,63311
33592869,63062
33785003,124590
33986865,64409
34231065,144971
34329018,132698
34426787,87943
34740636,20276
34987348,143437
35076264,456
35580591,11939
36192762,96880
36313684,47733
36376928,58098
36738922,159345
37271184,111135
37709900,134885
38288932,107882
38320564,145990
38664656,46093
39126136,5756
39172278,105600
39281567,157753
39336443,64226
39360152,57272
39448817,135438
39461188,132118
39482195,22861
39529713,17251
39543766,110375
39690488,66356
39744092,103553
40044853,152459
40360430,54992
40752069,8368
40884850,9460
40957603,48917
41021623,145123
41104123,147453
41259216,110504
41362658,35068
41603788,119930
41783992,61705
41869007,158288
41884061,26153
41900564,70985
41900565,86580
41937195,63178
41982124,130760
42102324,149282
42400358,61025
42658851,43989
42684902,88022
42685006,139093
43192978,9519
43281759,140319
43798510,55331
44243435,98682
44660672,36034
44728072,97044
45324168,52752
47034536,36835
47078655,131599
47465564,70219
47469644,61439
47684973,96871
47708446,51216
47795330,73668
47850320,81222
48466003,132545
48486221,135716
48492655,132487
48557735,71969
48599501,60957
48988520,26598
49290034,82971
49313819,98722
49321188,83861
49645367,35966
52743954,51462
53011292,7284
53167464,19121
53578362,106255
53588715,70518
53655168,69077
53728786,1700
53728834,154673
53824992,63854
54061846,156039
54229787,13364
54779180,12314
54847716,61437
54972197,132357
55021315,140294
55021352,17400
55083951,18274
55263178,139093
55272397,87190
55333339,69316
55956612,129790
55990948,90051
56005143,13357
56212559,56923
56412190,22706
56478517,139518
56544516,156376
56645003,151315
56679836,106776
56886948,148513
56984376,43731
57090013,13750
57253590,87240
57301085,113637
57302574,101981
57333710,62636
57333984,56518
57372360,155418
57458638,1658
57652123,83744
57676321,140934
57687660,147738
57687778,49521
57843055,26122
57843801,56184
57844865,129070
57974267,71684
58030433,69298
58472740,4279
58675431,131436
58790933,63422
58959455,142921
59357051,142319
60021598,153644
60129095,100929
60244554,48415
60514243,50328
61080571,43942
61490118,97389
61818075,75255
61972767,83333
62459268,62072
63257652,92214
63349057,45085
63440313,142117
64787990,58776
66337863,127226
66441124,66115
66459631,106702
66831170,49237
67427391,83127
67763701,55637
67972157,22897
68151316,78633
68675688,107845
69188496,93262
69340921,159536
69365539,17223
69873099,57486
70189037,53002
70202909,8346
