Multi-EDSM searching...


No. determinate bases (f): 87661229
No. degenerate bases (F): 5699425
No. determinate segments (d): 2518908
No. degenerate segments (D): 2693524
No. strings processed shorter than pattern (N'): 7820391
EDSM-BV processing time: 212.315s.

105 matches found!

Position,PatternId
------------------
360285,65
1073586,49
3533557,59
5676455,86
6143537,7
6391282,41
7367656,78
9099710,62
9261024,19
10636720,94
10722725,45
11533333,2
11781297,31
17072772,28
18128376,54
20925223,73
21426624,50
21859080,50
22824835,84
23929124,14
24203635,20
24834247,6
25983211,3
26029430,33
26066275,38
26092576,91
26422292,11
26432469,9
26636953,25
27974489,98
29098601,4
29163828,24
29507146,50
30247118,50
30860555,72
31610851,44
32063328,75
33006551,75
34498062,74
35150587,64
46982773,12
47479525,56
47735253,76
47950513,17
49202074,5
49271583,42
50254314,22
50886093,83
51199523,0
51364748,58
51489988,29
53738033,67
53805225,27
54916909,23
56472567,30
57665839,79
57997376,81
58237549,15
59495736,95
60083527,48
60394123,51
61172034,96
61338487,32
61822493,40
62818653,90
63450452,37
64135388,97
64694198,92
65622554,88
65766008,52
65961506,93
66838575,13
66929827,16
67679061,18
68354023,55
69087729,68
69796705,85
69860674,46
72564033,47
72818200,39
73295175,77
75059261,87
75679303,70
76611908,61
76872217,89
77021726,26
77543376,43
77769928,63
78096194,8
78672438,10
80238701,71
81815449,36
82825465,53
82865601,21
83927440,66
84204059,69
84266442,60
84840017,99
85973456,1
86021078,57
86265544,34
86569444,80
87785093,82
87785094,82
88736546,35
214.13user 2.78system 6:56.86elapsed 52%CPU (0avgtext+0avgdata 26096maxresident)k
0inputs+0outputs (0major+7925minor)pagefaults 0swaps
