Multi-EDSM searching...


No. determinate bases (f): 78870126
No. degenerate bases (F): 4970565
No. determinate segments (d): 2183325
No. degenerate segments (D): 2325084
No. strings processed shorter than pattern (N'): 6813762
EDSM-BV processing time: 266.92s.

101 matches found!

Position,PatternId
------------------
514402,84
2966728,80
4175601,88
5075198,93
5925460,24
5942106,15
6113521,59
6387139,1
6387141,1
7180257,56
7432618,54
7821748,39
8483971,57
9279581,43
9316349,90
10522122,60
11164472,11
11918131,55
12593131,73
14376315,77
14543148,44
15829736,37
16337916,28
16348226,97
16421574,31
17234793,33
17828861,25
19332881,87
20674310,52
20855122,27
26069012,69
27891537,79
28339400,74
30056247,67
30079559,41
30969106,7
31185627,46
32604129,92
32716136,68
33219567,98
34093179,30
34177537,95
34205678,20
35809259,36
35872045,65
36998691,19
37770328,47
38082386,38
39665805,12
42206428,2
43248733,14
43557217,58
45675809,0
46817903,3
47679673,94
47996549,32
48179468,75
49547287,34
51168035,51
51538097,35
51990563,62
52890514,10
53603106,40
53657540,99
55003473,16
58519429,18
58663463,71
60053759,91
60981284,22
61699583,89
61765849,17
62199793,8
65196246,23
65342155,53
65405991,50
66926232,4
67675594,21
67868691,64
69464319,26
69675031,29
69804238,48
70246893,81
70332917,9
70632841,45
70751286,42
70888334,83
71173639,72
71186684,85
71628335,82
72494810,5
73134686,86
74697481,78
75355959,13
77283352,76
77546017,70
78048167,96
79858839,6
79972787,66
80113722,49
80736795,63
80961876,61
268.68user 2.45system 8:42.44elapsed 51%CPU (0avgtext+0avgdata 44760maxresident)k
0inputs+0outputs (0major+12056minor)pagefaults 0swaps
