Multi-EDSM searching...


No. determinate bases (f): 78870126
No. degenerate bases (F): 4970565
No. determinate segments (d): 2183325
No. degenerate segments (D): 2325084
No. strings processed shorter than pattern (N'): 6334692
EDSM-BV processing time: 118.021s.

115 matches found!

Position,PatternId
------------------
203458,37
1106882,66
1293937,60
1593192,50
2558856,99
3339380,10
3893799,49
4521404,33
5348303,83
5816847,80
8343310,12
8667087,27
10138982,64
10364102,76
11550810,2
11631714,98
15232780,29
16752098,68
18427297,59
18676360,10
19803264,86
20210666,42
20774523,81
21763799,4
25734488,75
28901648,68
29843994,54
30470122,1
31285838,72
32084682,30
33620908,84
34507426,31
34565110,96
34574220,46
34595470,31
34666672,96
34675782,46
34730150,96
34739253,46
34760475,31
34811526,31
36321731,96
36330847,46
37039849,40
37152538,67
37760486,23
38051919,63
38220494,82
39783725,68
41536888,78
41798143,36
42082651,14
42874000,85
43492016,62
43974209,39
45404720,32
47346095,74
47758014,13
48030477,93
48397990,11
49018671,43
49742353,87
49848261,25
51158599,5
52786222,89
52875658,26
53286373,16
53341556,77
53901874,69
54017814,44
54455970,41
54838215,6
55055728,58
56412866,91
56694132,53
56791463,20
57672563,10
60026521,57
60312083,96
60335446,46
60482179,51
62091047,19
64466702,92
64475253,61
64685334,15
64910956,55
65122044,28
65143618,45
66027441,22
66895721,56
67524414,90
67589593,48
68307722,24
68373192,35
69264342,65
69528976,79
69643853,71
70560792,70
71402364,18
71675243,9
71843470,38
72245048,34
72301561,88
72374563,47
73092041,94
73252553,97
73563753,3
73633450,8
74107801,7
74279257,21
76013862,95
77334599,0
80640690,73
80804185,17
80837721,52
119.72user 2.42system 3:56.88elapsed 51%CPU (0avgtext+0avgdata 13168maxresident)k
0inputs+0outputs (0major+3908minor)pagefaults 0swaps
