Multi-EDSM searching...


No. determinate bases (f): 47026212
No. degenerate bases (F): 2361109
No. determinate segments (d): 1037232
No. degenerate segments (D): 1103683
No. strings processed shorter than pattern (N'): 3200604
EDSM-BV processing time: 98.185s.

100 matches found!

Position,PatternId
------------------
9675651,24
10008515,46
10980167,75
14636684,59
14791070,66
14820184,90
15133704,6
15275414,32
15540136,53
16090782,5
16499049,37
16681438,20
17602393,21
17849271,78
18100283,1
18240278,0
19082318,64
19274862,36
19278455,63
19990879,52
20671183,43
20830001,50
21188770,19
21546838,87
21552993,94
21559998,55
21790518,10
21930147,83
22289595,56
22514990,39
22827526,25
22842413,15
22872650,8
23426555,60
24426711,48
24575244,7
24664766,67
24671531,76
25228102,97
26343641,17
26405637,18
26494439,47
26612500,9
26695714,42
27194478,11
27257871,58
27351734,96
27463931,98
28293632,28
28349409,85
28689465,14
29407090,3
29797178,51
29924580,23
30120482,74
30974832,33
31241228,41
31429642,40
31674639,31
31910819,95
32096950,81
33352818,82
33654382,80
34057827,44
35114159,29
35706497,88
35857664,35
37042206,26
37114677,49
37478777,68
38337947,71
38376332,12
38632696,73
38718642,70
38789237,45
39115741,79
39169581,99
39352451,92
39597732,77
39606670,93
39780361,13
40088618,62
40114128,27
40123909,84
41692397,91
42041192,72
42528919,22
43288236,16
44256519,86
45182246,54
45354030,2
45725441,34
46393799,57
46763434,61
47002980,65
47125407,69
47364941,89
47534779,30
47930037,4
48054194,38
99.22user 1.29system 3:15.97elapsed 51%CPU (0avgtext+0avgdata 26060maxresident)k
0inputs+0outputs (0major+7414minor)pagefaults 0swaps
