Multi-EDSM searching...


No. determinate bases (f): 100110690
No. degenerate bases (F): 5153430
No. determinate segments (d): 2281736
No. degenerate segments (D): 2420702
No. strings processed shorter than pattern (N'): 7102582
EDSM-BV processing time: 278.207s.

102 matches found!

Position,PatternId
------------------
21212150,44
22169810,27
22770003,84
25988091,53
26216643,68
26787072,59
27456450,25
27469698,55
30671332,41
31188675,33
31810791,77
33345978,3
33395781,93
33484945,4
34473099,23
34528533,56
35272847,15
36040653,82
36382479,19
36972762,39
37718502,97
37771925,80
37890757,42
38129461,6
40124296,58
40252224,91
40548028,79
41141632,38
42249017,10
43064338,34
44249861,50
45321183,64
45547452,85
45547453,85
45621315,78
46045960,52
46742329,43
46876505,35
47187725,5
47736882,94
50071574,13
50597971,11
51848282,30
52730192,71
52825871,57
53317982,37
53563754,67
54266891,0
54325670,1
54509310,40
54754280,31
54879131,29
58724290,51
58764204,98
59940107,12
60967039,61
61155163,95
62554119,66
63929933,48
65501541,49
66296714,54
68501907,14
68879523,92
70372705,65
72657633,87
73892076,81
74503009,88
77486730,22
78008436,24
78689624,83
79336345,21
79627391,17
81384364,28
81937362,86
82008521,70
84859465,36
85381157,99
86296090,45
86643367,46
86748708,20
86905543,16
87134673,7
87137128,9
88464444,74
89733796,76
89897176,90
92251762,26
92613505,18
92868704,96
92868705,96
93669960,60
93951989,2
93982580,75
94905864,69
95313395,89
96290512,73
97660760,47
97819663,32
99244881,63
100383772,62
101121482,8
101424997,72
280.14user 2.70system 9:04.74elapsed 51%CPU (0avgtext+0avgdata 44348maxresident)k
0inputs+0outputs (0major+12512minor)pagefaults 0swaps
