Multi-EDSM searching...


No. determinate bases (f): 50202935
No. degenerate bases (F): 2362079
No. determinate segments (d): 1028171
No. degenerate segments (D): 1101631
No. strings processed shorter than pattern (N'): 3187805
EDSM-BV processing time: 97.5396s.

103 matches found!

Position,PatternId
------------------
16288797,79
16288798,79
17150997,60
17650684,8
17705722,90
18028715,42
18127720,63
18203846,24
19068824,74
19368748,45
19679950,93
19780806,18
19807927,40
20416204,2
21860172,2
22515114,3
22632877,19
22739274,77
22739276,77
22948252,0
23332922,82
23335098,28
24660996,48
24717556,39
24825530,81
25147542,95
25384956,14
26225643,37
26527186,16
26922173,52
27219651,43
27221458,88
27296150,10
27388144,41
27473354,11
27737616,67
28297081,58
28610415,71
28632865,55
28848236,75
29211771,50
29369926,56
30143956,12
30204364,84
30225000,87
30229920,91
30262864,62
30578614,7
30786689,98
30915817,70
31688590,5
31807547,15
32006423,17
32585713,51
32631426,96
34329589,25
34678384,46
34793797,80
35941551,59
36132146,85
36329918,44
36342204,89
36690736,36
36762078,27
36806678,66
37160088,6
37207313,4
37488510,78
37900019,26
38035432,29
38219332,53
38637672,73
38950638,47
39026611,69
39257192,92
39769260,72
40063276,83
40296885,54
40301663,1
40777791,13
41619765,35
42675217,68
43610792,20
43953457,23
44550315,33
44748575,76
44803391,99
45150470,97
46193595,22
46297129,9
46298621,86
46634078,32
46870586,94
47040320,31
47710086,34
47815243,64
48244204,49
48526738,57
48640587,21
49771494,65
50076078,61
50307809,38
50812363,30
98.76user 1.14system 3:18.05elapsed 50%CPU (0avgtext+0avgdata 26284maxresident)k
0inputs+0outputs (0major+7424minor)pagefaults 0swaps
