Multi-EDSM searching...


No. determinate bases (f): 61215593
No. degenerate bases (F): 3852009
No. determinate segments (d): 1702068
No. degenerate segments (D): 1809927
No. strings processed shorter than pattern (N'): 5308674
EDSM-BV processing time: 199.401s.

102 matches found!

Position,PatternId
------------------
208652,22
276957,53
278187,7
1670997,48
2026316,73
2042678,95
5556716,76
5616845,42
6523019,10
6680896,71
7210108,41
7623330,57
7691106,52
9434368,16
9815074,84
10257067,46
10585420,69
10918278,4
12895212,21
13070543,70
13432607,15
13774307,66
16407709,59
16663022,65
17334106,2
17759752,40
17772766,19
17974601,14
18339513,5
18701573,93
19223375,56
19266304,36
20414987,32
20591561,6
21196865,87
21423432,9
23311560,89
23783663,72
24834487,97
25497464,79
25854605,12
29487935,81
29641315,26
30515687,64
30973310,61
32985164,8
33086963,62
35165265,49
38114080,1
38306292,29
38652608,31
38657567,55
39402916,98
39402918,98
40005177,38
40105433,25
40105437,25
40951055,27
41559532,34
41837161,60
42769061,94
43461270,85
43879746,30
44505608,92
44645986,77
44852322,67
45627273,96
45687873,47
45813017,83
46229717,78
47788799,35
48638824,13
48834156,88
48934665,24
50019094,54
50893208,39
52877151,91
53286174,23
53469872,33
53873331,18
54103833,74
54220155,45
56855770,51
56878819,58
57485210,11
57521102,86
57746970,68
57803423,50
58250803,80
58406049,90
58540844,82
58757949,63
59227736,3
59988976,99
60330161,0
60452106,43
60469806,20
60888108,28
61020544,37
61088735,75
61963363,44
61966868,17
200.79user 1.78system 6:18.70elapsed 53%CPU (0avgtext+0avgdata 44184maxresident)k
0inputs+0outputs (0major+11959minor)pagefaults 0swaps
